Date,Close/Last,Volume,Open,High,Low
03/23/2021,110.52,1356596,110.52,110.53,110.52
03/22/2021,110.53,1670321,110.52,110.53,110.52
03/19/2021,110.52,1990289,110.52,110.53,110.52
03/18/2021,110.52,1910412,110.52,110.53,110.52
03/17/2021,110.52,1994921,110.51,110.53,110.51
03/16/2021,110.51,1745448,110.51,110.52,110.51
03/15/2021,110.51,2186474,110.51,110.52,110.51
03/12/2021,110.51,3366492,110.515,110.52,110.51
03/11/2021,110.51,1908995,110.51,110.52,110.51
03/10/2021,110.51,1535309,110.51,110.52,110.51
03/09/2021,110.52,1545025,110.51,110.52,110.51
03/08/2021,110.51,4312884,110.51,110.52,110.50
03/05/2021,110.51,7951186,110.51,110.52,110.50
03/04/2021,110.51,1861782,110.51,110.52,110.51
03/03/2021,110.515,1718323,110.519,110.52,110.51
03/02/2021,110.51,1806636,110.51,110.52,110.51
03/01/2021,110.52,2201773,110.51,110.53,110.51
02/26/2021,110.52,1275254,110.51,110.52,110.51
02/25/2021,110.51,2040210,110.52,110.53,110.51
02/24/2021,110.52,1795133,110.525,110.53,110.52
02/23/2021,110.52,1421940,110.525,110.53,110.52
02/22/2021,110.52,1375225,110.52,110.53,110.52
02/19/2021,110.52,966308,110.52,110.53,110.52
02/18/2021,110.52,1098168,110.52,110.53,110.52
02/17/2021,110.52,1201897,110.52,110.53,110.52
02/16/2021,110.52,1695848,110.52,110.53,110.52
02/12/2021,110.52,1448520,110.52,110.53,110.52
02/11/2021,110.52,1145841,110.52,110.53,110.52
02/10/2021,110.53,1551708,110.525,110.53,110.52
02/09/2021,110.53,1380919,110.52,110.53,110.52
02/08/2021,110.52,1262162,110.53,110.54,110.52
02/05/2021,110.53,2456830,110.525,110.54,110.52
02/04/2021,110.52,1213983,110.52,110.53,110.52
02/03/2021,110.53,1335162,110.52,110.53,110.52
02/02/2021,110.51,1183638,110.51,110.52,110.51
02/01/2021,110.51,2248368,110.515,110.52,110.51
01/29/2021,110.52,1796352,110.52,110.53,110.52
01/28/2021,110.51,3774098,110.52,110.53,110.51
01/27/2021,110.52,1969755,110.52,110.53,110.52
01/26/2021,110.51,2840812,110.525,110.53,110.51
01/25/2021,110.51,1903119,110.51,110.53,110.1365
01/22/2021,110.51,1178080,110.51,110.52,110.51
01/21/2021,110.51,1747926,110.51,110.52,110.51
01/20/2021,110.51,1527596,110.52,110.52,110.51
01/19/2021,110.51,2154602,110.51,110.52,110.50
01/15/2021,110.51,1572575,110.52,110.53,110.51
01/14/2021,110.51,2072592,110.51,110.52,110.51
01/13/2021,110.51,1815209,110.51,110.52,110.51
01/12/2021,110.51,1512917,110.51,110.52,110.51
01/11/2021,110.51,1824280,110.52,110.53,110.51
01/08/2021,110.52,2267052,110.52,110.53,110.51
01/07/2021,110.53,1798266,110.52,110.53,110.52
01/06/2021,110.53,1952713,110.52,110.53,110.51
01/05/2021,110.52,3451434,110.52,110.53,110.52
01/04/2021,110.52,6406643,110.528,110.53,110.52
12/31/2020,110.53,1447213,110.52,110.53,110.52
12/30/2020,110.52,1508129,110.52,110.53,110.52
12/29/2020,110.52,4690744,110.52,110.53,110.51
12/28/2020,110.51,1081129,110.51,110.52,110.51
12/24/2020,110.52,996002,110.515,110.52,110.51
12/23/2020,110.515,1802984,110.53,110.53,110.51
12/22/2020,110.51,1779517,110.529,110.53,110.51
12/21/2020,110.52,2017875,110.522,110.53,110.51
12/18/2020,110.52,1311401,110.523,110.53,110.52
12/17/2020,110.52,1717015,110.52,110.53,110.52
12/16/2020,110.52,2164936,110.52,110.53,110.52
12/15/2020,110.51,1898982,110.525,110.53,110.51
12/14/2020,110.52,2554834,110.525,110.53,110.52
12/11/2020,110.52,1345369,110.53,110.53,110.52
12/10/2020,110.525,1352613,110.52,110.53,110.52
12/09/2020,110.52,1876106,110.52,110.53,110.52
12/08/2020,110.51,2608011,110.51,110.52,110.51
12/07/2020,110.52,1669834,110.515,110.53,110.51
12/04/2020,110.52,2520086,110.525,110.53,110.52
12/03/2020,110.51,2086256,110.52,110.52,110.51
12/02/2020,110.51,4686510,110.52,110.53,110.51
12/01/2020,110.51,2911011,110.525,110.53,110.51
11/30/2020,110.67,2492035,110.68,110.69,110.67
11/27/2020,110.69,2643743,110.67,110.69,110.67
11/25/2020,110.68,1866189,110.685,110.69,110.68
11/24/2020,110.68,4331076,110.68,110.69,110.68
11/23/2020,110.68,1219874,110.68,110.69,110.68
11/20/2020,110.68,1219523,110.68,110.69,110.68
11/19/2020,110.68,1820229,110.69,110.69,110.68
11/18/2020,110.68,1637988,110.687,110.69,110.68
11/17/2020,110.68,2162913,110.68,110.69,110.67
11/16/2020,110.68,2606568,110.68,110.69,110.68
11/13/2020,110.68,3251510,110.68,110.69,110.67
11/12/2020,110.68,1410071,110.68,110.69,110.68
11/11/2020,110.68,1367579,110.68,110.69,110.68
11/10/2020,110.67,2286181,110.675,110.68,110.67
11/09/2020,110.67,3004680,110.67,110.68,110.67
11/06/2020,110.68,2886433,110.68,110.69,110.68
11/05/2020,110.68,1597177,110.68,110.69,110.68
11/04/2020,110.67,2308916,110.68,110.69,110.4291
11/03/2020,110.69,4859499,110.68,110.69,110.68
11/02/2020,110.67,2621064,110.67,110.68,110.67
10/30/2020,110.70,2967407,110.685,110.70,110.68
10/29/2020,110.69,3318922,110.69,110.70,110.66
10/28/2020,110.68,2103944,110.69,110.70,110.68
10/27/2020,110.68,2304127,110.69,110.70,110.68
10/26/2020,110.68,1232278,110.69,110.69,110.68
10/23/2020,110.68,2521940,110.69,110.70,110.68
10/22/2020,110.68,5035314,110.69,110.70,110.68
10/21/2020,110.68,2338451,110.685,110.70,110.68
10/20/2020,110.68,1657540,110.685,110.70,110.68
10/19/2020,110.68,1230813,110.68,110.69,110.68
10/16/2020,110.69,1458361,110.695,110.70,110.69
10/15/2020,110.69,1256589,110.68,110.70,110.68
10/14/2020,110.68,1078789,110.70,110.70,110.68
10/13/2020,110.70,1117789,110.69,110.70,110.68
10/12/2020,110.70,1358815,110.68,110.70,110.68
10/09/2020,110.69,1006774,110.70,110.70,110.69
10/08/2020,110.69,2570695,110.698,110.70,110.69
10/07/2020,110.69,1210785,110.69,110.70,110.69
10/06/2020,110.70,2790623,110.69,110.70,110.68
10/05/2020,110.69,1284010,110.69,110.70,110.69
10/02/2020,110.69,2547737,110.69,110.70,110.69
10/01/2020,110.70,1158916,110.69,110.71,110.69
09/30/2020,110.70,1900007,110.70,110.71,110.70
09/29/2020,110.71,2493402,110.70,110.72,110.70
09/28/2020,110.70,1576365,110.70,110.71,110.70
09/25/2020,110.70,1677526,110.71,110.71,110.70
09/24/2020,110.70,1733352,110.71,110.71,110.70
09/23/2020,110.70,2275827,110.70,110.71,110.70
09/22/2020,110.70,2020705,110.70,110.71,110.70
09/21/2020,110.70,1645494,110.70,110.71,110.70
09/18/2020,110.70,1588398,110.705,110.72,110.217
09/17/2020,110.70,1703085,110.705,110.71,110.70
09/16/2020,110.70,1398802,110.70,110.71,110.70
09/15/2020,110.70,1869204,110.71,110.71,110.70
09/14/2020,110.70,1635103,110.71,110.71,110.70
09/11/2020,110.70,4009373,110.70,110.71,110.70
09/10/2020,110.70,1137509,110.71,110.71,110.70
09/09/2020,110.70,8344169,110.71,110.71,110.70
09/08/2020,110.70,3659244,110.70,110.71,110.70
09/04/2020,110.70,1651260,110.71,110.71,110.70
09/03/2020,110.70,2984781,110.71,110.71,110.70
09/02/2020,110.71,2141051,110.70,110.71,110.70
09/01/2020,110.70,1689428,110.71,110.71,110.70
08/31/2020,110.72,2049180,110.73,110.73,110.72
08/28/2020,110.73,1338805,110.73,110.73,110.72
08/27/2020,110.72,1744699,110.71,110.73,110.71
08/26/2020,110.71,6070511,110.72,110.73,110.71
08/25/2020,110.71,5741536,110.72,110.73,110.71
08/24/2020,110.72,1043579,110.73,110.73,110.72
08/21/2020,110.72,1963939,110.72,110.73,110.72
08/20/2020,110.72,1468429,110.73,110.73,110.72
08/19/2020,110.72,1819173,110.73,110.73,110.72
08/18/2020,110.72,4399363,110.722,110.73,110.72
08/17/2020,110.73,1175002,110.72,110.73,110.72
08/14/2020,110.72,1788416,110.71,110.73,110.71
08/13/2020,110.71,1719835,110.71,110.72,110.71
08/12/2020,110.71,1307320,110.72,110.73,110.71
08/11/2020,110.72,1351678,110.73,110.73,110.72
08/10/2020,110.72,1533647,110.72,110.73,110.72
08/07/2020,110.72,1436458,110.72,110.73,110.72
08/06/2020,110.72,1612681,110.72,110.73,110.72
08/05/2020,110.72,1865730,110.71,110.73,110.70
08/04/2020,110.73,2050606,110.72,110.73,110.72
08/03/2020,110.73,2182619,110.73,110.73,110.72
07/31/2020,110.74,1690669,110.74,110.75,110.73
07/30/2020,110.73,1186168,110.735,110.75,110.73
07/29/2020,110.73,2962475,110.73,110.75,110.73
07/28/2020,110.74,1161891,110.73,110.74,110.73
07/27/2020,110.74,1595611,110.73,110.74,110.73
07/24/2020,110.73,2055374,110.73,110.75,110.73
07/23/2020,110.73,1512157,110.73,110.75,110.73
07/22/2020,110.73,1957093,110.74,110.74,110.73
07/21/2020,110.74,2564901,110.735,110.74,110.73
07/20/2020,110.74,1460990,110.735,110.74,110.73
07/17/2020,110.73,1224568,110.73,110.74,110.73
07/16/2020,110.73,1482585,110.733,110.74,110.73
07/15/2020,110.74,4655572,110.74,110.74,110.73
07/14/2020,110.74,1313990,110.72,110.74,110.72
07/13/2020,110.74,1264829,110.73,110.74,110.72
07/10/2020,110.73,1663189,110.73,110.73,110.72
07/09/2020,110.73,1418307,110.72,110.73,110.72
07/08/2020,110.72,2642098,110.73,110.73,110.72
07/07/2020,110.73,3687715,110.73,110.73,110.72
07/06/2020,110.73,2405236,110.73,110.73,110.72
07/02/2020,110.72,2664494,110.72,110.74,110.72
07/01/2020,110.72,1778095,110.73,110.74,110.72
06/30/2020,110.74,2605693,110.73,110.74,110.72
06/29/2020,110.72,2136981,110.74,110.74,110.72
06/26/2020,110.73,2886469,110.73,110.74,110.72
06/25/2020,110.72,1187208,110.73,110.73,110.72
06/24/2020,110.72,1982993,110.723,110.73,110.72
06/23/2020,110.73,1444768,110.72,110.73,110.72
06/22/2020,110.72,1540779,110.72,110.73,110.72
06/19/2020,110.72,1812553,110.73,110.73,110.72
06/18/2020,110.72,2587177,110.72,110.73,110.71
06/17/2020,110.71,1681330,110.73,110.73,110.71
06/16/2020,110.71,4542980,110.72,110.73,110.71
06/15/2020,110.71,1795605,110.72,110.73,110.71
06/12/2020,110.73,7831584,110.725,110.73,110.71
06/11/2020,110.73,3432165,110.71,110.73,110.71
06/10/2020,110.71,3540898,110.68,110.72,110.68
06/09/2020,110.71,2869417,110.71,110.72,110.71
06/08/2020,110.71,7885708,110.71,110.73,110.71
06/05/2020,110.71,5845660,110.72,110.73,110.71
06/04/2020,110.71,2686020,110.73,110.73,110.71
06/03/2020,110.72,4336756,110.72,110.73,110.71
06/02/2020,110.73,4190139,110.72,110.73,110.72
06/01/2020,110.73,3794631,110.73,110.73,110.72
05/29/2020,110.79,5893821,110.81,110.81,110.79
05/28/2020,110.81,5624001,110.81,110.81,110.79
05/27/2020,110.80,8444503,110.81,110.82,110.79
05/26/2020,110.81,6604661,110.82,110.82,110.80
05/22/2020,110.82,3984245,110.82,110.82,110.80
05/21/2020,110.81,6117433,110.82,110.82,110.80
05/20/2020,110.82,3164517,110.82,110.82,110.80
05/19/2020,110.82,2524018,110.82,110.82,110.80
05/18/2020,110.82,2723500,110.81,110.82,110.80
05/15/2020,110.82,1845492,110.81,110.82,110.80
05/14/2020,110.81,2243020,110.82,110.82,110.80
05/13/2020,110.80,2417534,110.81,110.81,110.80
05/12/2020,110.80,3061850,110.79,110.81,110.79
05/11/2020,110.79,3734961,110.82,110.82,110.79
05/08/2020,110.81,1685594,110.81,110.82,110.81
05/07/2020,110.80,2224775,110.80,110.82,110.80
05/06/2020,110.80,2271636,110.81,110.82,110.80
05/05/2020,110.82,1857462,110.81,110.82,110.81
05/04/2020,110.81,1928636,110.82,110.83,110.80
